-1.647395E-3
-1.638274E-3
-1.621710E-3
-1.620896E-3
-1.663158E-3
-1.659399E-3
-1.676383E-3
-1.677307E-3
-1.681128E-3
-1.708304E-3
-1.723784E-3
-1.756001E-3
-1.761400E-3
-9.955930E-4
-1.017507E-3
-1.034022E-3
-1.050981E-3
-1.066461E-3
-1.083753E-3
-1.101550E-3
-1.109179E-3
-1.118596E-3
-1.133743E-3
-1.163458E-3
-1.182919E-3
-1.199965E-3
-1.223825E-3
-1.253886E-3
-1.285401E-3
-1.307031E-3
-1.338398E-3
-1.366252E-3
-1.399356E-3
-1.435653E-3
-1.461030E-3
-1.497438E-3
-1.535214E-3
-1.563277E-3
-1.609989E-3
-1.654149E-3
-1.694969E-3
-1.742259E-3
-1.792409E-3
-1.842781E-3
-1.884525E-3
-1.933874E-3
-1.987832E-3
-2.040190E-3
-2.086359E-3
-2.142536E-3
-2.202423E-3
-2.266783E-3
-2.327693E-3
-2.383599E-3
-2.456426E-3
-2.522451E-3
-2.587945E-3
-2.650149E-3
-2.718983E-3
-2.793955E-3
-2.875423E-3
-2.953353E-3
-3.043177E-3
-3.132569E-3
-3.234015E-3
-3.317073E-3
-3.442700E-3
-3.553883E-3
-3.676022E-3
-3.776014E-3
-3.899127E-3
-4.038546E-3
-4.168132E-3
-4.277022E-3
-4.415714E-3
-4.565400E-3
-4.722382E-3
-4.838408E-3
-5.017612E-3
-5.200623E-3
-5.375550E-3
-5.541394E-3
-5.750153E-3
-5.969215E-3
-6.177456E-3
-6.393427E-3
-6.638766E-3
-6.891709E-3
-7.157261E-3
-7.408233E-3
-7.707271E-3
-8.009514E-3
-8.327867E-3
-8.674517E-3
-9.041613E-3
-9.417510E-3
-9.800357E-3
-1.017815E-2
-1.059853E-2
-1.104203E-2
-1.149772E-2
-1.194298E-2
-1.245040E-2
-1.295945E-2
-1.346137E-2
-1.401089E-2
-1.458462E-2
-1.519216E-2
-1.578972E-2
-1.636050E-2
-1.704497E-2
-1.769633E-2
-1.833300E-2
-1.899657E-2
-1.974661E-2
-2.054011E-2
-2.141433E-2
-2.223284E-2
-2.318597E-2
-2.417114E-2
